CustomerID,Gender,Region,Age,PurchaseAmount,PurchaseQuantity,ProductCategory
CUST11034,Male,East,45.0,155.48,2.0,Home
CUST11035,Female,South,,218.03,1.0,Electronics
CUST11036,Male,South,30.0,299.69,1.0,Electronics
CUST11037,Female,East,24.0,117.34,4.0,Clothing
CUST11038,Male,West,29.0,53.72,1.0,Groceries
CUST11039,Male,South,,316.96,1.0,Electronics
CUST11040,Female,South,40.0,366.38,1.0,Electronics
CUST11041,Female,East,13.0,101.72,3.0,Clothing
CUST11042,Male,West,35.0,340.27,3.0,Electronics
CUST11043,Female,South,37.0,117.01,4.0,Sports
CUST11044,Female,South,32.0,86.48,2.0,Groceries
CUST11045,Female,West,,104.57,4.0,Sports
CUST11046,Male,South,,187.53,1.0,Home
CUST11047,Male,West,48.0,38.83,3.0,Groceries
CUST11048,Female,West,33.0,163.78,4.0,Home
CUST11049,Male,East,44.0,303.13,2.0,Electronics
CUST11050,Female,North,51.0,,1.0,Clothing
CUST11051,Female,West,48.0,95.86,1.0,Sports
CUST11052,Female,East,24.0,170.46,0.0,Home
CUST11053,Female,North,32.0,,3.0,Electronics
CUST11054,nan,South,32.0,190.31,0.0,Sports
CUST11055,Male,North,,177.11,1.0,Sports
CUST11056,Female,West,42.0,184.15,0.0,Home
CUST11057,Male,West,27.0,295.57,1.0,Electronics
CUST11058,Male,West,36.0,88.72,4.0,Clothing
CUST11059,Female,West,15.0,203.74,2.0,Home
CUST11060,Female,West,49.0,140.13,3.0,Sports
CUST11061,nan,East,,162.08,0.0,Sports
CUST11062,Female,West,,62.92,1.0,Groceries
CUST11063,Male,East,32.0,291.3,2.0,Electronics
CUST11064,Male,South,46.0,0.0,2.0,Groceries
CUST11065,Female,West,7.0,108.2,4.0,Clothing
CUST11066,Male,West,35.0,162.65,0.0,Home
CUST11067,Male,North,34.0,147.37,2.0,Sports
CUST11068,Male,South,30.0,257.28,1.0,Electronics
CUST11069,Male,West,52.0,137.51,3.0,Sports
CUST11070,Male,West,26.0,74.3,3.0,Groceries
CUST11071,Male,South,43.0,90.93,3.0,Groceries
CUST11072,Male,East,39.0,232.68,3.0,Home
CUST11073,Male,West,48.0,242.29,,Electronics
CUST11074,nan,North,28.0,273.17,2.0,Electronics
CUST11075,Male,West,28.0,243.35,,Home
CUST11076,Male,North,46.0,19.5,1.0,Groceries
CUST11077,Female,North,39.0,,0.0,Groceries
CUST11078,Male,West,20.0,38.58,1.0,Groceries
CUST11079,Female,West,30.0,141.72,1.0,Sports
CUST11080,Female,North,39.0,103.2,,Clothing
CUST11081,Male,South,43.0,50.85,2.0,Groceries
CUST11082,Male,South,28.0,114.46,1.0,Clothing
CUST11083,Female,West,6.0,160.35,3.0,Clothing
CUST11084,Female,East,40.0,286.97,3.0,Electronics
CUST11085,Male,South,23.0,246.86,2.0,Home
CUST11086,Female,West,15.0,143.26,2.0,Sports
CUST11087,Male,South,7.0,52.07,1.0,Clothing
CUST11088,nan,East,43.0,129.7,1.0,Sports
CUST11089,Male,West,36.0,284.99,0.0,Electronics
CUST11090,Female,East,33.0,30.72,3.0,Groceries
CUST11091,Female,West,49.0,91.91,2.0,Clothing
CUST11092,Female,East,41.0,149.25,0.0,Home
CUST11093,Female,South,51.0,298.35,2.0,Electronics
CUST11094,Male,South,21.0,200.96,4.0,Sports
CUST11095,Male,East,35.0,74.43,4.0,Groceries
CUST11096,Male,East,19.0,223.83,3.0,Sports
CUST11097,Male,East,33.0,219.0,0.0,Home
CUST11098,Female,West,33.0,109.96,3.0,Clothing
CUST11099,Male,South,41.0,153.65,2.0,Home
CUST11100,Male,West,35.0,137.37,2.0,Sports
CUST11101,nan,South,41.0,168.15,4.0,Sports
CUST11102,Female,North,42.0,213.49,3.0,Home
CUST11103,Female,West,57.0,221.61,3.0,Home
CUST11104,nan,South,32.0,213.04,3.0,Home
CUST11105,Male,South,26.0,8.65,0.0,Groceries
CUST11106,Male,West,37.0,174.93,2.0,Sports
CUST11107,Female,West,27.0,246.15,4.0,Electronics
CUST11108,Female,South,50.0,6.1,,Groceries
CUST11109,Male,West,32.0,0.0,4.0,Groceries
CUST11110,Female,East,29.0,46.74,2.0,Groceries
CUST11111,Male,West,30.0,305.49,1.0,Electronics
CUST11112,Male,West,42.0,200.3,2.0,Home
CUST11113,Female,West,33.0,117.9,3.0,Sports
CUST11114,Female,South,29.0,92.88,0.0,Clothing
CUST11115,Female,East,52.0,87.93,2.0,Clothing
CUST11116,Male,North,26.0,132.76,4.0,Sports
CUST11117,Female,North,35.0,295.62,2.0,Electronics
CUST11118,Male,East,42.0,108.88,0.0,Clothing
CUST11119,Male,East,,69.32,2.0,Groceries
CUST11120,Female,East,40.0,145.0,2.0,Clothing
CUST11121,Female,South,24.0,121.61,0.0,Sports
CUST11122,Female,North,43.0,59.18,3.0,Groceries
CUST11123,Female,East,25.0,176.47,3.0,Clothing
CUST11124,Female,South,42.0,107.8,2.0,Sports
CUST11125,Female,North,46.0,269.96,1.0,Electronics
CUST11126,Male,West,44.0,199.18,3.0,Sports
CUST11127,Male,South,38.0,306.65,3.0,Electronics
CUST11128,Male,North,,50.61,0.0,Groceries
CUST11129,Male,South,29.0,162.34,2.0,Sports
CUST11130,Female,North,50.0,240.66,2.0,Home
CUST11131,Female,North,28.0,242.74,,Home
CUST11132,Male,West,25.0,204.11,,Home
CUST11133,Male,South,42.0,210.02,1.0,Home
CUST11134,Female,East,27.0,217.51,0.0,Home
CUST11135,Male,West,25.0,246.59,1.0,Electronics
CUST11136,Female,West,21.0,150.45,2.0,Sports
CUST11137,Female,North,30.0,21.74,9.0,Groceries
CUST11138,Female,East,34.0,193.38,0.0,Home
CUST11139,Female,South,37.0,184.54,2.0,Home
CUST11140,Female,East,45.0,81.25,0.0,Groceries
CUST11141,Male,East,40.0,16.8,2.0,Groceries
CUST11142,Female,East,33.0,189.83,1.0,Home
CUST11143,Female,East,33.0,238.41,3.0,Electronics
CUST11144,Male,East,40.0,25.07,2.0,Groceries
CUST11145,Female,North,48.0,159.66,5.0,Sports
CUST11146,Female,North,36.0,129.47,2.0,Sports
CUST11147,Female,West,30.0,289.25,5.0,Electronics
CUST11148,Female,North,25.0,136.74,4.0,Clothing
CUST11149,Female,West,21.0,377.14,8.0,Electronics
CUST11150,Female,West,42.0,163.03,0.0,Home
CUST11151,Female,South,41.0,117.58,1.0,Clothing
CUST11152,Female,East,41.0,243.19,4.0,Home
CUST11153,Female,North,34.0,120.94,2.0,Sports
CUST11154,Female,South,49.0,37.61,1.0,Groceries
CUST11155,Female,North,30.0,245.68,0.0,Home
CUST11156,Male,West,45.0,82.91,3.0,Sports
CUST11157,Female,North,35.0,346.95,1.0,Electronics
CUST11158,Female,East,29.0,199.46,1.0,Home
CUST11159,Male,West,,136.27,3.0,Sports
CUST11160,Female,West,39.0,67.56,3.0,Groceries
CUST11161,Male,South,39.0,265.18,1.0,Home
CUST11162,Male,East,36.0,,2.0,Sports
CUST11163,Female,West,35.0,182.69,0.0,Home
CUST11164,Male,East,59.0,17.74,2.0,Groceries
CUST11165,Female,North,47.0,215.71,2.0,Home
CUST11166,Female,East,42.0,219.66,1.0,Home
CUST11167,Female,West,36.0,155.71,1.0,Sports
CUST11168,Male,South,45.0,92.73,2.0,Clothing
CUST11169,Male,West,40.0,215.56,3.0,Home
CUST11170,Female,East,35.0,106.29,3.0,Clothing
CUST11171,nan,East,32.0,320.65,2.0,Electronics
CUST11172,Female,West,34.0,233.85,1.0,Home
CUST11173,Male,East,3.0,148.79,3.0,Clothing
CUST11174,Female,North,37.0,314.68,2.0,Electronics
CUST11175,Female,West,30.0,177.31,,Sports
CUST11176,Female,South,51.0,209.08,5.0,Home
CUST11177,Male,West,35.0,150.38,2.0,Sports
CUST11178,Female,North,23.0,308.96,1.0,Electronics
CUST11179,Female,North,35.0,163.79,3.0,Sports
CUST11180,nan,North,25.0,,4.0,Sports
CUST11181,Male,North,40.0,13.69,3.0,Groceries
CUST11182,Female,North,38.0,313.5,0.0,Electronics
CUST11183,Female,South,45.0,128.68,1.0,Sports
CUST11184,Male,East,27.0,105.17,1.0,Clothing
CUST11185,Female,North,35.0,278.03,2.0,Electronics
CUST11186,Female,North,21.0,36.85,3.0,Groceries
CUST11187,Male,West,42.0,210.07,2.0,Home
CUST11188,Male,South,40.0,204.7,0.0,Sports
CUST11189,Female,South,40.0,,2.0,Clothing
CUST11190,Male,East,35.0,64.88,3.0,Groceries
CUST11191,Female,South,39.0,268.09,3.0,Electronics
CUST11192,Male,West,,198.4,3.0,Sports
CUST11193,Female,West,32.0,47.37,2.0,Groceries
CUST11194,Male,East,36.0,24.15,1.0,Groceries
CUST11195,Female,West,24.0,140.72,2.0,Clothing
CUST11196,nan,North,26.0,208.82,3.0,Home
CUST11197,nan,North,36.0,245.75,2.0,Home
CUST11198,Female,West,46.0,154.39,2.0,Home
CUST11199,Male,East,32.0,271.87,2.0,Electronics
CUST11200,Female,South,33.0,58.62,3.0,Groceries
CUST11201,Male,East,31.0,294.92,2.0,Electronics
CUST11202,Male,South,30.0,98.09,0.0,Groceries
CUST11203,Male,West,38.0,126.62,2.0,Clothing
CUST11204,Female,West,20.0,127.53,2.0,Clothing
CUST11205,Female,North,48.0,279.71,1.0,Electronics
CUST11206,Female,South,28.0,307.36,0.0,Electronics
CUST11207,Male,East,42.0,107.89,0.0,Clothing
CUST11208,Male,West,22.0,,1.0,Sports
CUST11209,nan,East,42.0,218.37,0.0,Home
CUST11210,Male,North,,189.71,0.0,Home
CUST11211,Male,South,,115.94,4.0,Clothing
CUST11212,Male,South,25.0,165.7,3.0,Home
CUST11213,Female,West,37.0,161.68,2.0,Sports
CUST11214,Female,South,23.0,124.18,0.0,Sports
CUST11215,Male,West,32.0,66.87,3.0,Groceries
CUST11216,Male,North,45.0,274.29,3.0,Electronics
CUST11217,Female,South,43.0,250.21,3.0,Home
CUST11218,Female,West,35.0,166.55,1.0,Sports
CUST11219,Male,East,25.0,291.63,1.0,Electronics
CUST11220,Female,West,41.0,359.4,0.0,Electronics
CUST11221,Male,South,35.0,56.7,2.0,Groceries
CUST11222,Male,North,12.0,348.09,1.0,Electronics
CUST11223,Female,South,43.0,302.15,2.0,Electronics
CUST11224,Male,South,,158.64,2.0,Clothing
CUST11225,Female,West,47.0,40.13,3.0,Groceries
CUST11226,Male,East,24.0,16.92,5.0,Groceries
CUST11227,Male,South,3.0,189.46,2.0,Home
CUST11228,nan,East,38.0,317.88,1.0,Electronics
CUST11229,Male,West,,182.33,2.0,Home
CUST11230,Female,East,18.0,125.77,1.0,Sports
CUST11231,Male,West,,329.57,1.0,Electronics
CUST11232,Male,North,63.0,,0.0,Sports
CUST11233,Male,East,32.0,86.06,3.0,Clothing
CUST11234,Female,East,42.0,288.63,1.0,Electronics
CUST11235,Male,North,28.0,199.05,1.0,Home
CUST11236,Female,East,14.0,213.27,3.0,Home
CUST11237,Male,North,33.0,300.79,1.0,Electronics
CUST11238,nan,South,32.0,179.27,1.0,Home
CUST11239,Male,West,31.0,255.71,5.0,Electronics
CUST11240,Female,North,34.0,77.28,3.0,Groceries
CUST11241,Female,East,38.0,226.7,1.0,Home
CUST11242,Female,North,33.0,305.59,1.0,Electronics
CUST11243,Female,East,22.0,276.87,0.0,Electronics
CUST11244,Female,South,40.0,211.39,2.0,Home
CUST11245,Female,North,16.0,0.0,0.0,Groceries
CUST11246,Male,South,14.0,226.92,0.0,Home
CUST11247,Male,West,42.0,257.19,2.0,Electronics
CUST11248,Female,East,40.0,55.8,0.0,Groceries
CUST11249,Female,East,34.0,,2.0,Sports
CUST11250,Female,South,21.0,128.56,4.0,Clothing
CUST11251,Female,West,28.0,239.0,0.0,Home
CUST11252,Male,North,32.0,,1.0,Electronics
CUST11253,Male,North,19.0,17.61,2.0,Groceries
CUST11254,Female,East,,54.85,2.0,Groceries
CUST11255,Male,South,42.0,,2.0,Sports
CUST11256,Male,South,49.0,150.14,2.0,Home
CUST11257,Female,North,31.0,71.46,0.0,Groceries
CUST11258,Male,West,43.0,127.58,1.0,Sports
CUST11259,Female,West,16.0,283.97,0.0,Electronics
CUST11260,Male,North,42.0,85.31,0.0,Sports
CUST11261,Female,North,27.0,223.68,0.0,Home
CUST11262,Male,South,38.0,184.84,,Sports
CUST11263,Male,West,33.0,31.93,1.0,Groceries
CUST11264,Male,North,,56.03,2.0,Groceries
CUST11265,Male,North,26.0,89.6,4.0,Clothing
CUST11266,Male,East,,153.01,1.0,Sports
CUST11267,Male,North,32.0,287.16,1.0,Electronics
CUST11268,Female,North,33.0,236.29,2.0,Home
CUST11269,Male,West,33.0,144.77,4.0,Clothing
CUST11270,Female,South,27.0,146.52,5.0,Sports
CUST11271,Female,West,35.0,321.7,3.0,Electronics
CUST11272,Female,South,34.0,69.41,3.0,Clothing
CUST11273,Male,East,37.0,44.09,1.0,Groceries
CUST11274,Female,North,36.0,211.44,0.0,Home
CUST11275,Male,East,43.0,146.74,1.0,Sports
CUST11276,Male,South,44.0,302.56,4.0,Electronics
CUST11277,nan,West,24.0,43.94,4.0,Groceries
CUST11278,Male,West,44.0,70.91,0.0,Clothing
CUST11279,Female,East,23.0,200.56,3.0,Home
CUST11280,Female,South,41.0,69.09,2.0,Clothing
CUST11281,Female,East,41.0,,5.0,Clothing
CUST11282,Female,East,16.0,302.27,4.0,Electronics
CUST11283,Male,North,36.0,66.21,3.0,Groceries
CUST11284,Male,East,30.0,174.4,1.0,Sports
CUST11285,Female,North,27.0,262.68,0.0,Electronics
CUST11286,Male,North,49.0,197.11,1.0,Home
CUST11287,Male,West,28.0,126.24,0.0,Clothing
CUST11288,Male,North,27.0,167.52,3.0,Home
CUST11289,Male,North,36.0,,1.0,Electronics
CUST11290,Male,West,42.0,323.27,2.0,Electronics
CUST11291,Male,East,34.0,192.7,1.0,Sports
CUST11292,Female,South,,132.17,3.0,Clothing
CUST11293,Female,South,40.0,308.31,2.0,Electronics
CUST11294,Female,South,13.0,225.29,1.0,Home
CUST11295,Male,East,30.0,,5.0,Sports
CUST11296,Male,North,29.0,231.05,0.0,Home
CUST11297,Male,South,40.0,86.8,5.0,Clothing
CUST11298,Female,East,9.0,176.45,0.0,Sports
CUST11299,Female,North,60.0,159.76,1.0,Sports
CUST11300,Male,West,40.0,193.82,4.0,Sports
CUST11301,Female,South,36.0,94.29,2.0,Groceries
CUST11302,Male,North,,176.2,0.0,Sports
CUST11303,Female,South,58.0,243.23,3.0,Home
CUST11304,Female,South,44.0,236.37,,Home
CUST11305,Female,South,44.0,115.65,2.0,Clothing
CUST11306,Female,North,36.0,321.85,1.0,Electronics
CUST11307,Female,East,34.0,323.51,3.0,Electronics
CUST11308,Male,North,30.0,111.03,,Groceries
CUST11309,Female,South,27.0,193.91,2.0,Sports
CUST11310,Male,North,28.0,69.44,1.0,Groceries
CUST11311,Female,West,21.0,126.88,1.0,Clothing
CUST11312,Female,East,34.0,62.59,3.0,Clothing
CUST11313,Female,North,18.0,264.06,1.0,Electronics
CUST11314,Male,West,37.0,10.54,1.0,Clothing
CUST11315,Female,East,35.0,,1.0,Sports
CUST11316,Female,West,36.0,216.89,0.0,Home
CUST11317,Female,East,30.0,130.74,2.0,Clothing
CUST11318,Male,North,66.0,19.46,3.0,Groceries
CUST11319,Male,West,49.0,140.02,2.0,Sports
CUST11320,Male,South,23.0,130.57,4.0,Clothing
CUST11321,Male,West,37.0,100.42,4.0,Clothing
CUST11322,Female,East,,171.77,1.0,Sports
CUST11323,Male,North,25.0,105.43,2.0,Clothing
CUST11324,nan,East,22.0,244.26,1.0,Home
CUST11325,Male,West,39.0,285.34,2.0,Electronics
CUST11326,Male,West,28.0,148.41,,Sports
CUST11327,Female,South,45.0,66.78,2.0,Groceries
CUST11328,Female,North,45.0,66.58,0.0,Clothing
CUST11329,Female,North,49.0,273.2,3.0,Electronics
CUST11330,Female,West,26.0,68.49,3.0,Groceries
CUST11331,Female,North,40.0,69.89,2.0,Groceries
CUST11332,Male,South,41.0,163.31,2.0,Home
CUST11333,nan,East,30.0,301.6,4.0,Electronics
CUST11334,nan,North,27.0,120.76,3.0,Sports
CUST11335,Female,West,51.0,306.27,2.0,Electronics
CUST11336,Male,East,37.0,338.78,4.0,Electronics
CUST11337,Female,East,41.0,64.86,1.0,Groceries
CUST11338,Male,South,27.0,233.84,2.0,Home
CUST11339,Male,West,23.0,175.49,1.0,Home
CUST11340,Male,North,29.0,289.94,6.0,Electronics
CUST11341,Male,West,34.0,303.64,4.0,Electronics
CUST11342,Female,East,24.0,87.84,3.0,Clothing
CUST11343,Female,West,35.0,47.25,0.0,Groceries
CUST11344,Female,North,,120.64,2.0,Sports
CUST11345,Male,North,24.0,,2.0,Sports
CUST11346,Male,South,42.0,189.99,2.0,Home
CUST11347,Male,North,41.0,71.92,1.0,Groceries
CUST11348,nan,North,31.0,201.05,3.0,Home
CUST11349,Male,West,25.0,145.99,0.0,Sports
CUST11350,Female,West,25.0,331.8,2.0,Electronics
CUST11351,Female,East,31.0,42.7,2.0,Groceries
CUST11352,Male,South,41.0,62.79,2.0,Groceries
CUST11353,Female,West,44.0,121.2,1.0,Clothing
CUST11354,Female,North,30.0,257.8,3.0,Electronics
CUST11355,Female,East,23.0,330.09,4.0,Electronics
CUST11356,Female,West,38.0,240.18,3.0,Home
CUST11357,Male,South,,59.57,1.0,Groceries
CUST11358,Male,South,30.0,185.43,3.0,Home
CUST11359,Female,East,48.0,288.04,6.0,Electronics
CUST11360,Female,East,43.0,108.26,4.0,Clothing
CUST11361,Male,East,37.0,13.95,2.0,Groceries
CUST11362,Female,East,22.0,273.15,1.0,Electronics
CUST11363,Female,East,,141.38,2.0,Clothing
CUST11364,Female,North,46.0,159.54,2.0,Sports
CUST11365,Male,North,31.0,291.14,2.0,Electronics
CUST11366,Female,West,49.0,152.73,2.0,Sports
CUST11367,Female,South,48.0,183.08,3.0,Home
CUST11368,Male,North,52.0,182.58,2.0,Sports
CUST11369,Male,North,,324.08,0.0,Electronics
CUST11370,nan,North,41.0,164.03,1.0,Sports
CUST11371,Male,West,49.0,37.51,1.0,Groceries
CUST11372,Female,East,39.0,282.24,0.0,Electronics
CUST11373,Female,West,30.0,70.42,0.0,Clothing
CUST11374,Male,South,31.0,,2.0,Sports
CUST11375,Female,South,37.0,58.31,1.0,Groceries
CUST11376,Male,South,22.0,209.52,3.0,Home
CUST11377,Female,South,34.0,207.56,3.0,Home
CUST11378,Male,North,46.0,160.12,3.0,Sports
CUST11379,Female,North,13.0,212.04,5.0,Home
CUST11380,Male,West,50.0,78.68,3.0,Clothing
CUST11381,Male,East,46.0,270.11,2.0,Electronics
CUST11382,nan,South,30.0,70.35,2.0,Groceries
CUST11383,Male,West,40.0,147.55,1.0,Sports
CUST11384,Female,North,35.0,195.47,3.0,Home
CUST11385,Male,North,47.0,334.8,0.0,Electronics
CUST11386,Female,East,45.0,61.46,3.0,Clothing
CUST11387,Male,East,21.0,227.81,2.0,Home
CUST11388,nan,East,41.0,151.87,2.0,Home
CUST11389,Male,West,33.0,17.63,1.0,Groceries
CUST11390,Male,North,,101.07,1.0,Clothing
CUST11391,Male,North,28.0,78.41,0.0,Clothing
CUST11392,Male,East,52.0,161.12,3.0,Sports
CUST11393,Female,South,45.0,88.03,1.0,Groceries
CUST11394,Male,East,,148.17,1.0,Sports
CUST11395,Female,West,,54.69,2.0,Groceries
CUST11396,Male,East,31.0,110.08,1.0,Clothing
CUST11397,Male,East,39.0,73.1,3.0,Groceries
CUST11398,Female,West,37.0,53.79,2.0,Groceries
CUST11399,Female,East,,86.56,1.0,Groceries
CUST11400,Male,North,43.0,284.27,2.0,Electronics
CUST11401,Male,South,45.0,323.66,1.0,Electronics
CUST11402,Male,East,38.0,73.57,,Clothing
CUST11403,Female,West,21.0,0.0,1.0,Groceries
CUST11404,Female,South,33.0,,3.0,Clothing
CUST11405,Male,West,46.0,320.7,3.0,Electronics
CUST11406,Female,South,34.0,108.4,4.0,Groceries
CUST11407,Female,South,40.0,136.82,3.0,Sports
CUST11408,Female,East,32.0,267.34,2.0,Electronics
CUST11409,Female,North,25.0,375.48,2.0,Electronics
CUST11410,Male,East,34.0,293.65,3.0,Electronics
CUST11411,Male,West,38.0,0.0,2.0,Groceries
CUST11412,Male,West,28.0,201.23,2.0,Home
CUST11413,Male,South,33.0,208.52,,Sports
CUST11414,Female,South,26.0,186.79,2.0,Sports
CUST11415,Female,North,46.0,76.39,2.0,Clothing
CUST11416,Male,East,32.0,38.15,1.0,Groceries
CUST11417,Male,West,50.0,,1.0,Electronics
CUST11418,Male,South,50.0,253.43,1.0,Home
CUST11419,Female,North,34.0,88.28,4.0,Groceries
CUST11420,Male,West,25.0,24.9,3.0,Groceries
CUST11421,Female,South,14.0,,0.0,Home
CUST11422,Male,West,20.0,312.44,2.0,Electronics
CUST11423,Male,North,21.0,65.14,3.0,Groceries
CUST11424,nan,North,49.0,130.43,3.0,Sports
CUST11425,nan,West,36.0,155.38,3.0,Sports
CUST11426,Male,East,39.0,199.35,0.0,Home
CUST11427,Female,West,13.0,322.42,,Electronics
CUST11428,Female,South,,215.36,1.0,Home
CUST11429,Female,East,44.0,9.3,2.0,Groceries
CUST11430,Male,South,38.0,170.42,4.0,Sports
CUST11431,Female,West,,116.31,1.0,Clothing
CUST11432,Female,East,,198.05,,Home
CUST11433,Female,South,,95.23,2.0,Clothing
CUST11434,Male,West,33.0,5.38,1.0,Clothing
CUST11435,Male,West,36.0,164.97,1.0,Sports
CUST11436,Male,East,37.0,154.33,2.0,Home
CUST11437,Female,West,,113.16,5.0,Clothing
CUST11438,Male,North,14.0,45.05,2.0,Groceries
CUST11439,Female,South,,303.35,3.0,Electronics
CUST11440,nan,South,34.0,255.96,1.0,Electronics
CUST11441,Male,West,41.0,196.87,1.0,Sports
CUST11442,Female,West,28.0,194.19,0.0,Home
CUST11443,Male,North,35.0,220.37,2.0,Home
CUST11444,Female,East,42.0,305.13,4.0,Electronics
CUST11445,Male,West,66.0,,1.0,Groceries
CUST11446,Female,West,43.0,265.0,1.0,Electronics
CUST11447,Female,West,27.0,356.27,2.0,Electronics
CUST11448,Female,West,31.0,142.31,4.0,Home
CUST11449,Female,South,30.0,97.71,1.0,Clothing
CUST11450,Female,West,17.0,77.76,0.0,Groceries
CUST11451,Female,South,32.0,196.84,4.0,Home
CUST11452,Female,West,42.0,298.0,2.0,Electronics
CUST11453,Female,East,22.0,86.04,3.0,Clothing
CUST11454,Male,North,45.0,1.22,2.0,Groceries
CUST11455,Female,East,40.0,131.84,5.0,Sports
CUST11456,Female,West,28.0,53.88,2.0,Groceries
CUST11457,Female,West,34.0,28.02,2.0,Groceries
CUST11458,Male,West,51.0,274.97,2.0,Electronics
CUST11459,Female,East,42.0,262.78,2.0,Electronics
CUST11460,Male,West,35.0,202.42,0.0,Sports
CUST11461,Female,East,33.0,139.76,3.0,Sports
CUST11462,Male,South,36.0,163.84,0.0,Sports
CUST11463,Female,North,30.0,203.69,1.0,Home
CUST11464,nan,North,14.0,197.12,4.0,Home
CUST11465,Male,East,55.0,262.9,3.0,Electronics
CUST11466,nan,South,37.0,264.18,4.0,Electronics
CUST11467,Male,East,39.0,145.83,2.0,Sports
CUST11468,Female,South,34.0,,4.0,Home
CUST11469,Female,West,28.0,99.57,1.0,Clothing
CUST11470,Female,South,,180.4,1.0,Home
CUST11471,Female,South,19.0,,2.0,Electronics
CUST11472,Female,South,58.0,181.06,0.0,Home
CUST11473,Male,North,23.0,349.41,1.0,Electronics
CUST11474,Male,South,25.0,196.41,3.0,Sports
CUST11475,Female,West,31.0,186.74,1.0,Sports
CUST11476,Female,West,48.0,106.44,1.0,Sports
CUST11477,Female,West,35.0,70.59,2.0,Clothing
CUST11478,Female,South,23.0,95.89,2.0,Clothing
CUST11479,Male,East,48.0,356.37,4.0,Electronics
CUST11480,Female,East,42.0,40.84,1.0,Groceries
CUST11481,Male,West,40.0,141.8,1.0,Clothing
CUST11482,Female,North,42.0,332.06,1.0,Electronics
CUST11483,Male,East,59.0,194.99,0.0,Home
CUST11484,Male,South,57.0,149.01,3.0,Sports
CUST11485,Male,East,28.0,168.47,1.0,Sports
CUST11486,Male,West,51.0,103.73,1.0,Sports
CUST11487,Female,North,39.0,314.45,0.0,Electronics
CUST11488,Male,East,40.0,151.47,1.0,Sports
CUST11489,Male,East,18.0,52.87,1.0,Clothing
CUST11490,Male,West,33.0,225.66,3.0,Home
CUST11491,Male,North,,130.23,3.0,Sports
CUST11492,Male,North,43.0,301.26,0.0,Electronics
CUST11493,Male,West,46.0,173.04,3.0,Home
CUST11494,Female,South,14.0,173.48,5.0,Sports
CUST11495,Female,East,35.0,25.42,1.0,Groceries
CUST11496,Female,South,46.0,168.82,2.0,Sports
CUST11497,Male,East,33.0,,3.0,Clothing
CUST11498,Male,East,42.0,207.56,3.0,Home
CUST11499,Female,South,39.0,116.73,1.0,Clothing
CUST11500,Female,West,38.0,10.01,3.0,Groceries
CUST11501,Male,West,32.0,69.12,2.0,Groceries
CUST11502,Male,East,23.0,82.09,1.0,Clothing
CUST11503,Male,West,24.0,228.42,1.0,Home
CUST11504,Male,East,42.0,71.22,0.0,Groceries
CUST11505,Male,West,35.0,65.54,2.0,Groceries
CUST11506,Female,East,,141.76,2.0,Sports
CUST11507,Female,West,31.0,303.05,1.0,Electronics
CUST11508,Female,North,32.0,58.04,1.0,Groceries
CUST11509,Female,South,45.0,191.94,1.0,Home
CUST11510,Female,North,32.0,218.51,2.0,Home
CUST11511,Female,South,22.0,223.11,0.0,Sports
CUST11512,Female,South,42.0,213.54,1.0,Home
CUST11513,Male,East,33.0,,4.0,Sports
CUST11514,Male,South,,12.85,2.0,Groceries
CUST11515,Male,North,51.0,36.16,2.0,Groceries
CUST11516,Female,North,35.0,49.21,1.0,Groceries
CUST11517,Female,West,38.0,49.21,1.0,Groceries
CUST11518,Male,North,23.0,301.22,0.0,Electronics
CUST11519,Female,West,33.0,300.46,4.0,Electronics
CUST11520,Male,South,41.0,7.33,4.0,Groceries
CUST11521,Female,North,19.0,189.99,2.0,Home
CUST11522,Male,South,37.0,185.81,1.0,Sports
CUST11523,Male,North,36.0,67.7,3.0,Clothing
CUST11524,Female,North,35.0,100.4,1.0,Sports
CUST11525,Male,West,45.0,115.1,3.0,Clothing
CUST11526,Male,South,38.0,65.65,2.0,Clothing
CUST11527,Male,North,50.0,56.11,2.0,Groceries
CUST11528,Female,East,25.0,101.84,5.0,Clothing
CUST11529,Female,South,36.0,54.52,0.0,Groceries
CUST11530,Male,South,36.0,280.72,4.0,Electronics
CUST11531,Female,South,24.0,224.98,2.0,Home
CUST11532,Female,West,45.0,84.52,4.0,Clothing
CUST11533,Male,East,58.0,179.14,1.0,Home
CUST11534,Male,South,,4.81,2.0,Groceries
CUST11535,Male,North,40.0,138.47,3.0,Clothing
CUST11536,Male,North,36.0,211.09,4.0,Sports
CUST11537,Female,West,28.0,340.59,3.0,Electronics
CUST11538,Male,North,17.0,328.1,3.0,Electronics
CUST11539,Female,South,28.0,83.23,5.0,Clothing
CUST11540,Female,North,21.0,319.74,1.0,Electronics
CUST11541,Male,South,52.0,148.36,3.0,Sports
CUST11542,Female,North,34.0,171.56,1.0,Home
CUST11543,Male,East,32.0,194.3,3.0,Sports
CUST11544,nan,West,44.0,249.36,2.0,Electronics
CUST11545,Female,West,24.0,186.64,2.0,Home
CUST11546,Female,East,27.0,129.3,2.0,Sports
CUST11547,Female,East,36.0,59.85,1.0,Groceries
CUST11548,Male,West,45.0,39.06,0.0,Groceries
CUST11549,Female,East,40.0,199.85,3.0,Home
CUST11550,Female,South,37.0,227.93,2.0,Home
CUST11551,Female,North,36.0,156.64,0.0,Home
CUST11552,Female,West,,27.32,0.0,Groceries
