,CustomerID,Age,Gender,Region,SatisfactionScore
1325,CUST2325,30.0,Female,,3.0
1326,CUST2326,43.0,Female,,1.0
1327,CUST2327,50.0,Female,South,4.0
1328,CUST2328,31.0,Female,North,3.0
1329,CUST2329,19.0,Other,East,3.0
1330,CUST2330,20.0,Male,East,4.0
1331,CUST2331,57.0,Female,,4.0
1332,CUST2332,30.0,Male,North,2.0
1333,CUST2333,30.0,Female,North,4.0
1334,CUST2334,56.0,Male,East,3.0
1335,CUST2335,36.0,Female,East,4.0
1336,CUST2336,55.0,Male,East,3.0
1337,CUST2337,65.0,Female,North,2.0
1338,CUST2338,45.0,Male,North,4.0
1339,CUST2339,36.0,Male,South,3.0
1340,CUST2340,50.0,Female,East,2.0
1341,CUST2341,58.0,Male,East,5.0
1342,CUST2342,29.0,Female,,3.0
1343,CUST2343,60.0,Female,North,3.0
1344,CUST2344,46.0,Female,South,5.0
1345,CUST2345,61.0,Male,North,5.0
1346,CUST2346,33.0,Female,South,2.0
1347,CUST2347,41.0,Male,North,2.0
1348,CUST2348,58.0,Female,East,3.0
1349,CUST2349,26.0,Male,,3.0
1350,CUST2350,66.0,Male,South,3.0
1351,CUST2351,28.0,Female,East,3.0
1352,CUST2352,64.0,Male,South,3.0
1353,CUST2353,23.0,Male,North,3.0
1354,CUST2354,22.0,Other,North,5.0
1355,CUST2355,32.0,Male,South,1.0
1356,CUST2356,28.0,Male,East,5.0
1357,CUST2357,49.0,Male,,3.0
1358,CUST2358,19.0,Female,North,3.0
1359,CUST2359,25.0,Male,,3.0
1360,CUST2360,43.0,Male,East,3.0
1361,CUST2361,39.0,Male,East,3.0
1362,CUST2362,18.0,Female,North,3.0
1363,CUST2363,59.0,Other,East,2.0
1364,CUST2364,26.0,Male,North,5.0
1365,CUST2365,50.0,Female,East,3.0
1366,CUST2366,48.0,Male,North,2.0
1367,CUST2367,40.0,Male,,2.0
1368,CUST2368,22.0,Male,South,1.0
1369,CUST2369,33.0,Male,North,2.0
1370,CUST2370,61.0,Other,South,3.0
1371,CUST2371,28.0,Male,South,4.0
1372,CUST2372,43.0,Male,North,3.0
1373,CUST2373,35.0,Female,East,3.0
1374,CUST2374,58.0,Male,East,1.0
1375,CUST2375,60.0,Male,North,4.0
1376,CUST2376,20.0,Male,,3.0
1377,CUST2377,50.0,Female,East,4.0
1378,CUST2378,24.0,Male,,2.0
1379,CUST2379,24.0,Female,East,2.0
1380,CUST2380,69.0,Male,,1.0
1381,CUST2381,51.0,Female,,3.0
1382,CUST2382,38.0,Female,South,4.0
1383,CUST2383,51.0,Male,North,3.0
1384,CUST2384,61.0,Female,,4.0
1385,CUST2385,59.0,Male,East,5.0
1386,CUST2386,58.0,Male,East,3.0
1387,CUST2387,64.0,Male,,5.0
1388,CUST2388,21.0,Male,North,3.0
1389,CUST2389,27.0,Female,South,3.0
1390,CUST2390,57.0,Male,North,5.0
1391,CUST2391,48.0,Female,North,3.0
1392,CUST2392,49.0,Male,East,3.0
1393,CUST2393,35.0,Male,East,2.0
1394,CUST2394,59.0,Female,South,3.0
1395,CUST2395,44.0,Other,South,1.0
1396,CUST2396,51.0,Male,South,2.0
1397,CUST2397,27.0,Other,North,1.0
1398,CUST2398,60.0,Other,North,3.0
1399,CUST2399,34.0,Male,,2.0
1400,CUST2400,31.0,Female,South,4.0
1401,CUST2401,67.0,Female,North,3.0
1402,CUST2402,31.0,Male,South,3.0
1403,CUST2403,41.0,Male,South,3.0
1404,CUST2404,33.0,Male,East,3.0
1405,CUST2405,43.0,Other,South,5.0
1406,CUST2406,18.0,Male,East,4.0
1407,CUST2407,43.0,Female,North,3.0
1408,CUST2408,57.0,Male,East,3.0
1409,CUST2409,58.0,Female,South,3.0
1410,CUST2410,46.0,Male,East,4.0
1411,CUST2411,62.0,Other,North,3.0
1412,CUST2412,52.0,Other,North,3.0
1413,CUST2413,48.0,Other,East,3.0
1414,CUST2414,46.0,Female,South,3.0
1415,CUST2415,46.0,Other,East,1.0
1416,CUST2416,20.0,Female,East,4.0
1417,CUST2417,51.0,Female,East,3.0
1418,CUST2418,68.0,Male,North,4.0
1419,CUST2419,23.0,Male,South,5.0
1420,CUST2420,38.0,Female,South,4.0
1421,CUST2421,35.0,Male,East,1.0
1422,CUST2422,66.0,Male,East,2.0
1423,CUST2423,36.0,Female,North,1.0
1424,CUST2424,61.0,Male,East,4.0
1425,CUST2425,65.0,Female,South,3.0
1426,CUST2426,43.0,Male,North,3.0
1427,CUST2427,64.0,Male,South,3.0
1428,CUST2428,47.0,Male,,2.0
1429,CUST2429,25.0,Male,East,5.0
1430,CUST2430,59.0,Male,,1.0
1431,CUST2431,18.0,Male,,3.0
1432,CUST2432,64.0,Female,North,2.0
1433,CUST2433,43.0,Male,North,2.0
1434,CUST2434,26.0,Male,North,5.0
1435,CUST2435,62.0,Female,East,3.0
1436,CUST2436,43.0,Male,South,4.0
1437,CUST2437,56.0,Male,South,3.0
1438,CUST2438,66.0,Male,North,3.0
1439,CUST2439,64.0,Female,,1.0
1440,CUST2440,46.0,Female,North,2.0
1441,CUST2441,44.0,Male,North,2.0
1442,CUST2442,31.0,Female,,2.0
1443,CUST2443,22.0,Female,South,3.0
1444,CUST2444,50.0,Male,South,4.0
1445,CUST2445,45.0,Female,South,5.0
1446,CUST2446,61.0,Male,South,3.0
1447,CUST2447,66.0,Female,East,3.0
1448,CUST2448,59.0,Other,East,2.0
1449,CUST2449,67.0,Male,South,3.0
1450,CUST2450,39.0,Male,North,5.0
1451,CUST2451,57.0,Other,North,5.0
1452,CUST2452,37.0,Other,North,4.0
1453,CUST2453,39.0,Female,North,4.0
1454,CUST2454,33.0,Male,North,3.0
1455,CUST2455,19.0,Male,East,1.0
1456,CUST2456,46.0,Female,,2.0
1457,CUST2457,45.0,Male,East,3.0
1458,CUST2458,40.0,Male,East,2.0
1459,CUST2459,47.0,Other,East,4.0
1460,CUST2460,30.0,Female,South,3.0
1461,CUST2461,65.0,Other,,2.0
1462,CUST2462,24.0,Male,,5.0
1463,CUST2463,25.0,Other,South,2.0
1464,CUST2464,43.0,Male,East,3.0
1465,CUST2465,26.0,Female,East,3.0
1466,CUST2466,22.0,Female,North,5.0
1467,CUST2467,18.0,Female,South,5.0
1468,CUST2468,51.0,Female,,3.0
1469,CUST2469,31.0,Male,North,5.0
1470,CUST2470,62.0,Female,North,1.0
1471,CUST2471,35.0,Male,North,1.0
1472,CUST2472,21.0,Male,South,3.0
1473,CUST2473,40.0,Female,South,3.0
1474,CUST2474,40.0,Other,,3.0
1475,CUST2475,35.0,Male,,3.0
1476,CUST2476,50.0,Female,North,2.0
1477,CUST2477,69.0,Female,,4.0
1478,CUST2478,54.0,Male,East,2.0
1479,CUST2479,35.0,Female,South,2.0
1480,CUST2480,48.0,Male,North,4.0
1481,CUST2481,58.0,Female,East,2.0
1482,CUST2482,29.0,Female,North,3.0
1483,CUST2483,31.0,Male,South,4.0
1484,CUST2484,60.0,Male,,5.0
1485,CUST2485,19.0,Male,South,2.0
1486,CUST2486,18.0,Male,North,2.0
1487,CUST2487,47.0,Male,South,5.0
1488,CUST2488,30.0,Female,East,5.0
1489,CUST2489,60.0,Female,,3.0
1490,CUST2490,44.0,Male,East,4.0
1491,CUST2491,20.0,Male,East,5.0
1492,CUST2492,28.0,Female,South,3.0
1493,CUST2493,24.0,Female,North,3.0
1494,CUST2494,44.0,Male,South,2.0
1495,CUST2495,50.0,Female,North,4.0
1496,CUST2496,30.0,Female,North,3.0
1497,CUST2497,65.0,Female,East,3.0
1498,CUST2498,46.0,Female,North,3.0
1499,CUST2499,27.0,Female,South,4.0
1500,CUST2500,21.0,Female,North,1.0
1501,CUST2501,55.0,Female,South,2.0
1502,CUST2502,43.0,Female,East,2.0
1503,CUST2503,42.0,Male,East,2.0
1504,CUST2504,50.0,Other,,5.0
1505,CUST2505,21.0,Female,South,3.0
1506,CUST2506,29.0,Female,East,3.0
1507,CUST2507,61.0,Male,East,4.0
1508,CUST2508,45.0,Female,East,3.0
1509,CUST2509,58.0,Male,East,5.0
1510,CUST2510,61.0,Female,East,3.0
1511,CUST2511,61.0,Female,East,2.0
1512,CUST2512,45.0,Male,South,3.0
1513,CUST2513,37.0,Female,North,3.0
1514,CUST2514,18.0,Female,South,3.0
1515,CUST2515,42.0,Female,South,1.0
1516,CUST2516,35.0,Male,North,3.0
1517,CUST2517,43.0,Male,South,2.0
1518,CUST2518,42.0,Female,South,2.0
1519,CUST2519,47.0,Female,South,5.0
1520,CUST2520,28.0,Male,North,5.0
1521,CUST2521,67.0,Male,North,1.0
1522,CUST2522,40.0,Other,South,2.0
1523,CUST2523,48.0,Other,East,4.0
1524,CUST2524,37.0,Male,East,4.0
1525,CUST2525,28.0,Female,South,2.0
1526,CUST2526,56.0,Male,,2.0
1527,CUST2527,65.0,Female,South,3.0
1528,CUST2528,41.0,Male,South,3.0
1529,CUST2529,61.0,Female,South,3.0
1530,CUST2530,50.0,Male,South,4.0
1531,CUST2531,60.0,Other,North,1.0
1532,CUST2532,54.0,Male,South,2.0
1533,CUST2533,56.0,Male,North,3.0
1534,CUST2534,26.0,Male,,2.0
1535,CUST2535,45.0,Male,North,3.0
1536,CUST2536,43.0,Female,North,1.0
1537,CUST2537,21.0,Male,,4.0
1538,CUST2538,54.0,Female,North,3.0
1539,CUST2539,39.0,Male,North,4.0
1540,CUST2540,39.0,Male,East,5.0
1541,CUST2541,40.0,Female,,3.0
1542,CUST2542,29.0,Male,East,3.0
1543,CUST2543,45.0,Female,South,5.0
1544,CUST2544,67.0,Female,North,3.0
1545,CUST2545,22.0,Other,,4.0
1546,CUST2546,35.0,Female,North,3.0
1547,CUST2547,27.0,Female,,3.0
1548,CUST2548,38.0,Other,East,3.0
1549,CUST2549,44.0,Female,East,5.0
1550,CUST2550,33.0,Female,East,4.0
1551,CUST2551,28.0,Female,South,3.0
1552,CUST2552,55.0,Female,South,4.0
1553,CUST2553,35.0,Female,North,1.0
1554,CUST2554,43.0,Other,South,2.0
1555,CUST2555,66.0,Female,North,2.0
1556,CUST2556,55.0,Female,South,4.0
1557,CUST2557,42.0,Male,South,4.0
1558,CUST2558,46.0,Female,South,3.0
1559,CUST2559,46.0,Male,East,4.0
1560,CUST2560,56.0,Female,,4.0
1561,CUST2561,26.0,Female,South,3.0
1562,CUST2562,63.0,Female,North,1.0
1563,CUST2563,44.0,Male,South,1.0
1564,CUST2564,58.0,Male,South,3.0
1565,CUST2565,53.0,Female,,2.0
1566,CUST2566,68.0,Male,North,4.0
1567,CUST2567,59.0,Female,East,3.0
1568,CUST2568,40.0,Male,North,1.0
1569,CUST2569,27.0,Male,South,2.0
1570,CUST2570,30.0,Male,North,1.0
1571,CUST2571,43.0,Male,South,4.0
1572,CUST2572,41.0,Female,North,2.0
1573,CUST2573,47.0,Female,South,2.0
1574,CUST2574,66.0,Male,,1.0
1575,CUST2575,47.0,Male,North,4.0
1576,CUST2576,43.0,Male,South,5.0
1577,CUST2577,67.0,Female,North,5.0
1578,CUST2578,55.0,Male,South,1.0
1579,CUST2579,20.0,Male,East,2.0
1580,CUST2580,43.0,Female,North,2.0
1581,CUST2581,41.0,Female,North,5.0
1582,CUST2582,40.0,Female,East,4.0
1583,CUST2583,38.0,Female,North,3.0
1584,CUST2584,33.0,Male,East,2.0
1585,CUST2585,26.0,Female,South,5.0
1586,CUST2586,45.0,Female,North,2.0
1587,CUST2587,50.0,Female,North,3.0
1588,CUST2588,61.0,Male,,1.0
1589,CUST2589,61.0,Male,South,5.0
1590,CUST2590,33.0,Male,South,2.0
1591,CUST2591,66.0,Other,East,3.0
1592,CUST2592,64.0,Female,North,4.0
1593,CUST2593,60.0,Other,North,4.0
1594,CUST2594,18.0,Male,South,5.0
1595,CUST2595,51.0,Other,East,3.0
1596,CUST2596,41.0,Male,North,4.0
1597,CUST2597,35.0,Female,South,3.0
1598,CUST2598,43.0,Other,North,3.0
1599,CUST2599,32.0,Other,North,3.0
1600,CUST2600,51.0,Male,North,3.0
1601,CUST2601,67.0,Female,East,1.0
1602,CUST2602,61.0,Female,,4.0
1603,CUST2603,27.0,Female,North,2.0
1604,CUST2604,46.0,Female,South,3.0
1605,CUST2605,54.0,Female,North,2.0
1606,CUST2606,19.0,Male,North,1.0
1607,CUST2607,50.0,Male,East,2.0
1608,CUST2608,68.0,Other,North,2.0
1609,CUST2609,18.0,Male,East,2.0
1610,CUST2610,57.0,Female,South,3.0
1611,CUST2611,19.0,Female,East,2.0
1612,CUST2612,56.0,Other,,3.0
1613,CUST2613,51.0,Male,North,4.0
1614,CUST2614,49.0,Male,East,1.0
1615,CUST2615,48.0,Female,East,3.0
1616,CUST2616,61.0,Female,North,1.0
1617,CUST2617,50.0,Male,,2.0
1618,CUST2618,18.0,Male,North,2.0
1619,CUST2619,45.0,Female,North,4.0
1620,CUST2620,44.0,Female,North,3.0
1621,CUST2621,41.0,Male,East,3.0
1622,CUST2622,48.0,Female,North,4.0
1623,CUST2623,18.0,Male,North,3.0
1624,CUST2624,46.0,Female,East,3.0
1625,CUST2625,27.0,Other,East,3.0
1626,CUST2626,38.0,Male,North,4.0
1627,CUST2627,39.0,Male,South,3.0
1628,CUST2628,18.0,Female,East,5.0
1629,CUST2629,35.0,Female,East,4.0
1630,CUST2630,19.0,Female,South,3.0
1631,CUST2631,29.0,Female,South,3.0
1632,CUST2632,47.0,Male,North,4.0
1633,CUST2633,42.0,Female,North,1.0
1634,CUST2634,25.0,Male,South,2.0
1635,CUST2635,34.0,Male,North,1.0
1636,CUST2636,60.0,Female,,4.0
1637,CUST2637,61.0,Male,East,3.0
1638,CUST2638,65.0,Female,East,3.0
1639,CUST2639,34.0,Other,,2.0
1640,CUST2640,44.0,Male,North,2.0
1641,CUST2641,54.0,Male,North,4.0
1642,CUST2642,52.0,Female,South,5.0
1643,CUST2643,55.0,Male,East,2.0
1644,CUST2644,66.0,Female,North,2.0
1645,CUST2645,50.0,Male,South,2.0
1646,CUST2646,24.0,Male,South,1.0
1647,CUST2647,45.0,Male,East,4.0
1648,CUST2648,50.0,Male,South,3.0
1649,CUST2649,67.0,Male,North,3.0
1650,CUST2650,43.0,Female,East,4.0
1651,CUST2651,20.0,Male,North,3.0
1652,CUST2652,50.0,Male,South,4.0
1653,CUST2653,51.0,Male,East,2.0
1654,CUST2654,59.0,Female,East,3.0
1655,CUST2655,20.0,Female,North,3.0
1656,CUST2656,27.0,Male,North,3.0
1657,CUST2657,67.0,Male,,3.0
1658,CUST2658,43.0,Female,East,1.0
1659,CUST2659,21.0,Male,East,3.0
1660,CUST2660,42.0,Male,North,1.0
1661,CUST2661,23.0,Female,North,2.0
1662,CUST2662,38.0,Female,North,3.0
1663,CUST2663,69.0,Female,North,4.0
1664,CUST2664,19.0,Male,South,2.0
1665,CUST2665,65.0,Male,South,2.0
1666,CUST2666,65.0,Female,East,5.0
1667,CUST2667,62.0,Female,South,3.0
1668,CUST2668,66.0,Female,North,4.0
1669,CUST2669,36.0,Female,,3.0
1670,CUST2670,62.0,Male,,4.0
1671,CUST2671,35.0,Female,South,4.0
1672,CUST2672,27.0,Other,,4.0
1673,CUST2673,50.0,Male,North,2.0
1674,CUST2674,20.0,Other,East,4.0
1675,CUST2675,32.0,Female,,5.0
1676,CUST2676,24.0,Female,North,3.0
1677,CUST2677,65.0,Female,South,3.0
1678,CUST2678,36.0,Male,South,2.0
1679,CUST2679,28.0,Male,North,2.0
1680,CUST2680,52.0,Female,East,4.0
1681,CUST2681,39.0,Female,South,3.0
1682,CUST2682,18.0,Female,North,3.0
1683,CUST2683,67.0,Female,,4.0
1684,CUST2684,63.0,Male,North,3.0
1685,CUST2685,44.0,Female,South,3.0
1686,CUST2686,29.0,Female,North,3.0
1687,CUST2687,40.0,Female,North,5.0
1688,CUST2688,59.0,Female,North,2.0
1689,CUST2689,34.0,Female,,3.0
1690,CUST2690,33.0,Male,North,2.0
1691,CUST2691,39.0,Male,,1.0
1692,CUST2692,19.0,Other,South,2.0
1693,CUST2693,22.0,Female,South,2.0
1694,CUST2694,65.0,Male,South,4.0
1695,CUST2695,62.0,Male,South,2.0
1696,CUST2696,24.0,Female,East,3.0
1697,CUST2697,43.0,Male,South,3.0
1698,CUST2698,68.0,Other,East,4.0
1699,CUST2699,32.0,Female,North,3.0
1700,CUST2700,44.0,Male,,3.0
1701,CUST2701,68.0,Female,North,2.0
1702,CUST2702,24.0,Female,South,3.0
1703,CUST2703,53.0,Female,North,1.0
1704,CUST2704,44.0,Female,South,4.0
1705,CUST2705,58.0,Male,East,2.0
1706,CUST2706,36.0,Female,,3.0
1707,CUST2707,69.0,Female,,3.0
1708,CUST2708,23.0,Female,South,2.0
1709,CUST2709,57.0,Other,North,1.0
1710,CUST2710,66.0,Female,North,3.0
1711,CUST2711,49.0,Male,North,3.0
1712,CUST2712,44.0,Other,,3.0
1713,CUST2713,62.0,Male,East,3.0
1714,CUST2714,32.0,Female,South,4.0
1715,CUST2715,47.0,Male,South,3.0
1716,CUST2716,57.0,Male,South,3.0
1717,CUST2717,55.0,Female,South,1.0
1718,CUST2718,59.0,Female,South,3.0
1719,CUST2719,36.0,Female,North,5.0
1720,CUST2720,34.0,Male,South,2.0
1721,CUST2721,59.0,Female,East,4.0
1722,CUST2722,34.0,Female,,3.0
1723,CUST2723,38.0,Female,South,5.0
1724,CUST2724,27.0,Female,East,4.0
1725,CUST2725,47.0,Female,East,3.0
1726,CUST2726,60.0,Male,South,3.0
1727,CUST2727,62.0,Female,,5.0
1728,CUST2728,31.0,Female,,2.0
1729,CUST2729,53.0,Male,East,2.0
1730,CUST2730,43.0,Other,East,2.0
1731,CUST2731,54.0,Other,South,1.0
1732,CUST2732,64.0,Male,,3.0
1733,CUST2733,61.0,Male,South,2.0
1734,CUST2734,59.0,Male,East,3.0
1735,CUST2735,45.0,Female,East,2.0
1736,CUST2736,53.0,Female,East,5.0
1737,CUST2737,19.0,Male,North,3.0
1738,CUST2738,35.0,Female,South,4.0
1739,CUST2739,26.0,Other,North,5.0
1740,CUST2740,46.0,Female,South,3.0
1741,CUST2741,31.0,Female,South,3.0
1742,CUST2742,27.0,Female,,5.0
1743,CUST2743,44.0,Female,South,2.0
1744,CUST2744,24.0,Male,South,3.0
1745,CUST2745,65.0,Male,North,2.0
1746,CUST2746,62.0,Male,South,3.0
1747,CUST2747,66.0,Female,South,3.0
1748,CUST2748,51.0,Female,East,3.0
1749,CUST2749,22.0,Female,North,2.0
1750,CUST2750,52.0,Male,East,2.0
1751,CUST2751,49.0,Female,East,3.0
1752,CUST2752,57.0,Male,,4.0
1753,CUST2753,57.0,Female,North,3.0
1754,CUST2754,25.0,Other,,1.0
1755,CUST2755,28.0,Female,North,4.0
1756,CUST2756,66.0,Female,East,1.0
1757,CUST2757,37.0,Male,North,5.0
1758,CUST2758,32.0,Female,East,3.0
1759,CUST2759,27.0,Male,North,5.0
1760,CUST2760,36.0,Male,South,3.0
1761,CUST2761,22.0,Female,South,4.0
1762,CUST2762,52.0,Female,East,3.0
1763,CUST2763,42.0,Male,East,5.0
1764,CUST2764,41.0,Other,South,3.0
1765,CUST2765,60.0,Male,North,1.0
1766,CUST2766,29.0,Female,East,4.0
1767,CUST2767,52.0,Female,North,3.0
1768,CUST2768,38.0,Female,East,2.0
1769,CUST2769,44.0,Male,East,3.0
1770,CUST2770,42.0,Other,North,1.0
1771,CUST2771,48.0,Male,South,5.0
1772,CUST2772,68.0,Other,East,2.0
1773,CUST2773,51.0,Female,East,1.0
1774,CUST2774,29.0,Female,South,2.0
1775,CUST2775,46.0,Female,South,4.0
1776,CUST2776,56.0,Female,South,3.0
1777,CUST2777,68.0,Female,East,2.0
1778,CUST2778,35.0,Male,East,4.0
1779,CUST2779,52.0,Male,South,3.0
1780,CUST2780,58.0,Female,East,3.0
1781,CUST2781,54.0,Male,North,3.0
1782,CUST2782,30.0,Female,North,2.0
1783,CUST2783,55.0,Female,North,3.0
1784,CUST2784,37.0,Female,East,1.0
1785,CUST2785,32.0,Female,North,3.0
1786,CUST2786,39.0,Female,North,2.0
1787,CUST2787,47.0,Male,South,1.0
1788,CUST2788,42.0,Male,South,2.0
1789,CUST2789,52.0,Male,East,1.0
1790,CUST2790,32.0,Female,North,3.0
1791,CUST2791,43.0,Female,South,3.0
1792,CUST2792,27.0,Female,North,3.0
1793,CUST2793,30.0,Female,North,4.0
1794,CUST2794,39.0,Female,North,4.0
1795,CUST2795,69.0,Female,South,4.0
1796,CUST2796,55.0,Male,South,1.0
1797,CUST2797,26.0,Female,East,1.0
1798,CUST2798,56.0,Female,North,3.0
1799,CUST2799,36.0,Female,East,4.0
1800,CUST2800,22.0,Female,South,3.0
1801,CUST2801,35.0,Female,North,4.0
1802,CUST2802,20.0,Male,East,5.0
1803,CUST2803,21.0,Female,North,3.0
1804,CUST2804,33.0,Female,East,4.0
1805,CUST2805,62.0,Male,East,3.0
1806,CUST2806,22.0,Male,,2.0
1807,CUST2807,22.0,Female,North,4.0
1808,CUST2808,21.0,Other,North,3.0
1809,CUST2809,21.0,Male,North,2.0
1810,CUST2810,37.0,Female,East,3.0
1811,CUST2811,21.0,Female,North,3.0
1812,CUST2812,21.0,Male,,1.0
1813,CUST2813,21.0,Male,,2.0
1814,CUST2814,24.0,Male,North,2.0
1815,CUST2815,60.0,Other,East,3.0
1816,CUST2816,56.0,Female,North,4.0
1817,CUST2817,30.0,Male,East,3.0
1818,CUST2818,32.0,Male,North,3.0
1819,CUST2819,27.0,Female,North,2.0
1820,CUST2820,59.0,Female,East,3.0
1821,CUST2821,34.0,Female,,1.0
1822,CUST2822,53.0,Female,North,2.0
1823,CUST2823,42.0,Female,,4.0
1824,CUST2824,27.0,Female,,3.0
1825,CUST2825,65.0,Female,South,2.0
1826,CUST2826,55.0,Male,East,2.0
1827,CUST2827,44.0,Female,South,1.0
1828,CUST2828,18.0,Male,South,1.0
1829,CUST2829,32.0,Female,South,1.0
1830,CUST2830,25.0,Other,North,3.0
1831,CUST2831,22.0,Female,East,4.0
1832,CUST2832,34.0,Other,North,3.0
1833,CUST2833,60.0,Female,South,4.0
1834,CUST2834,28.0,Male,East,4.0
1835,CUST2835,21.0,Female,North,3.0
1836,CUST2836,63.0,Female,,3.0
1837,CUST2837,18.0,Female,North,3.0
1838,CUST2838,26.0,Male,North,5.0
1839,CUST2839,68.0,Female,North,2.0
1840,CUST2840,27.0,Male,North,3.0
1841,CUST2841,21.0,Male,South,4.0
1842,CUST2842,39.0,Female,East,3.0
1843,CUST2843,30.0,Female,South,3.0
1844,CUST2844,35.0,Female,South,2.0
1845,CUST2845,25.0,Female,,1.0
1846,CUST2846,29.0,Female,,2.0
1847,CUST2847,35.0,Male,North,1.0
1848,CUST2848,65.0,Female,East,3.0
1849,CUST2849,34.0,Male,East,2.0
1850,CUST2850,48.0,Female,North,5.0
1851,CUST2851,44.0,Male,East,4.0
1852,CUST2852,41.0,Male,East,1.0
1853,CUST2853,36.0,Male,East,2.0
1854,CUST2854,41.0,Male,North,3.0
1855,CUST2855,46.0,Male,North,3.0
1856,CUST2856,18.0,Female,North,1.0
1857,CUST2857,55.0,Other,,3.0
1858,CUST2858,29.0,Other,,4.0
1859,CUST2859,34.0,Male,South,3.0
1860,CUST2860,61.0,Female,,1.0
1861,CUST2861,43.0,Female,South,1.0
1862,CUST2862,52.0,Other,North,3.0
1863,CUST2863,32.0,Male,South,2.0
1864,CUST2864,41.0,Male,East,1.0
1865,CUST2865,30.0,Male,South,3.0
1866,CUST2866,32.0,Male,,2.0
1867,CUST2867,58.0,Female,North,3.0
1868,CUST2868,18.0,Male,,3.0
1869,CUST2869,19.0,Female,East,5.0
1870,CUST2870,53.0,Male,East,3.0
1871,CUST2871,58.0,Male,,2.0
1872,CUST2872,31.0,Female,East,2.0
1873,CUST2873,39.0,Female,East,3.0
1874,CUST2874,23.0,Male,South,1.0
1875,CUST2875,36.0,Male,North,3.0
1876,CUST2876,50.0,Female,North,4.0
1877,CUST2877,37.0,Female,South,2.0
1878,CUST2878,68.0,Male,East,2.0
1879,CUST2879,32.0,Male,South,5.0
1880,CUST2880,36.0,Female,South,3.0
1881,CUST2881,43.0,Male,,3.0
1882,CUST2882,32.0,Male,South,3.0
1883,CUST2883,19.0,Male,East,5.0
1884,CUST2884,69.0,Other,South,3.0
1885,CUST2885,41.0,Other,North,3.0
1886,CUST2886,23.0,Female,East,3.0
1887,CUST2887,64.0,Male,East,1.0
1888,CUST2888,34.0,Male,East,2.0
1889,CUST2889,66.0,Female,,1.0
1890,CUST2890,59.0,Female,,1.0
1891,CUST2891,53.0,Male,North,3.0
1892,CUST2892,47.0,Female,North,1.0
1893,CUST2893,67.0,Female,South,5.0
1894,CUST2894,26.0,Male,South,3.0
1895,CUST2895,63.0,Male,South,4.0
1896,CUST2896,49.0,Male,South,1.0
1897,CUST2897,43.0,Male,North,4.0
1898,CUST2898,58.0,Male,South,1.0
1899,CUST2899,48.0,Male,,3.0
1900,CUST2900,31.0,Male,South,5.0
1901,CUST2901,32.0,Female,,4.0
1902,CUST2902,53.0,Male,South,5.0
1903,CUST2903,27.0,Female,,3.0
1904,CUST2904,65.0,Female,South,4.0
1905,CUST2905,29.0,Female,,3.0
1906,CUST2906,44.0,Female,North,5.0
1907,CUST2907,23.0,Female,East,4.0
1908,CUST2908,34.0,Female,North,3.0
1909,CUST2909,28.0,Female,East,3.0
1910,CUST2910,47.0,Male,South,4.0
1911,CUST2911,65.0,Male,East,3.0
1912,CUST2912,28.0,Male,East,3.0
1913,CUST2913,23.0,Female,East,3.0
1914,CUST2914,56.0,Female,North,3.0
1915,CUST2915,45.0,Male,East,3.0
1916,CUST2916,32.0,Female,South,4.0
1917,CUST2917,25.0,Other,North,4.0
1918,CUST2918,31.0,Male,East,4.0
1919,CUST2919,18.0,Male,East,1.0
1920,CUST2920,34.0,Male,,2.0
1921,CUST2921,50.0,Female,North,3.0
1922,CUST2922,43.0,Female,South,3.0
1923,CUST2923,25.0,Other,North,3.0
1924,CUST2924,32.0,Female,North,3.0
1925,CUST2925,58.0,Male,North,3.0
1926,CUST2926,46.0,Female,,1.0
1927,CUST2927,35.0,Male,East,1.0
1928,CUST2928,41.0,Female,South,2.0
1929,CUST2929,48.0,Male,,1.0
1930,CUST2930,22.0,Other,East,5.0
1931,CUST2931,43.0,Male,South,3.0
1932,CUST2932,43.0,Male,South,2.0
1933,CUST2933,33.0,Male,East,1.0
1934,CUST2934,22.0,Female,East,4.0
1935,CUST2935,63.0,Female,North,3.0
1936,CUST2936,42.0,Male,North,3.0
1937,CUST2937,42.0,Male,North,3.0
1938,CUST2938,69.0,Female,North,1.0
1939,CUST2939,54.0,Male,,2.0
1940,CUST2940,24.0,Male,,3.0
1941,CUST2941,68.0,Female,South,3.0
1942,CUST2942,62.0,Female,North,3.0
1943,CUST2943,53.0,Male,East,2.0
1944,CUST2944,42.0,Male,North,2.0
1945,CUST2945,46.0,Female,South,3.0
1946,CUST2946,56.0,Male,East,4.0
1947,CUST2947,47.0,Female,South,3.0
1948,CUST2948,43.0,Male,East,2.0
1949,CUST2949,37.0,Male,North,1.0
1950,CUST2950,44.0,Male,South,1.0
1951,CUST2951,35.0,Female,East,3.0
1952,CUST2952,58.0,Male,,3.0
1953,CUST2953,57.0,Other,East,2.0
1954,CUST2954,43.0,Male,South,1.0
1955,CUST2955,52.0,Male,East,2.0
1956,CUST2956,63.0,Female,,1.0
1957,CUST2957,46.0,Female,South,2.0
1958,CUST2958,45.0,Female,North,2.0
1959,CUST2959,38.0,Female,,3.0
1960,CUST2960,25.0,Male,,1.0
1961,CUST2961,33.0,Male,North,3.0
1962,CUST2962,64.0,Other,East,4.0
1963,CUST2963,34.0,Male,East,1.0
